time,prediction
1664604257.122157,54898.92663590783
1664604262.122157,48624.11199810675
1664604267.122157,39735.662233751005
1664604272.122157,40859.70557479749
1664604277.122157,42809.57898451349
1664604282.122157,32361.854472199455
1664604287.122157,45742.956647698644
1664604292.122157,44642.582059729124
1664604297.122157,47534.7191587048
1664604302.122157,46711.25462594992
1664604307.122157,11247.721785152735
1664604312.122157,21662.076774000256
1664604317.122157,9374.23519573563
1664604322.122157,9374.23519573563
1664604327.122157,41140.04466592926
1664604332.122157,18724.336735578872
1664604337.122157,40277.28315814964
1664604342.122157,33384.149145338815
1664604347.122157,48042.98984427251
1664604352.122157,44358.06473535691
1664604357.122157,69530.5787091853
1664604362.122157,59919.00571766117
1664604367.122157,40516.98039266448
1664604372.122157,64341.87491008983
